created_at,2019-05-08,2018-08-11,2020-02-02,2019-08-06,2019-11-04,2020-05-02,2020-07-31,2019-02-07,2018-11-09
2014-08-17 00:00:00+00:00,0.1111111111111111,0.8148148148148148,0.2962962962962963,0.07407407407407407,0.2962962962962963,0.5185185185185185,0.5925925925925926,0.25925925925925924,0.48148148148148145
2014-08-31 00:00:00+00:00,-0.015151515151515152,0.3484848484848485,0.18181818181818182,0.06060606060606061,0.12121212121212122,0.12121212121212122,0.21212121212121213,0.015151515151515152,0.13636363636363635
2014-09-14 00:00:00+00:00,-0.2690972222222222,-0.1545138888888889,-0.0008680555555555555,0.027777777777777776,0.2717013888888889,0.4270833333333333,0.3038194444444444,-0.2803819444444444,-0.1597222222222222
2014-09-28 00:00:00+00:00,0.13333333333333333,0.37777777777777777,0.2111111111111111,0.08888888888888889,0.1111111111111111,0.2111111111111111,0.4666666666666667,0.13333333333333333,0.2777777777777778
2014-10-12 00:00:00+00:00,0.5336322869955157,0.2062780269058296,0.04035874439461883,0.49327354260089684,0.4798206278026906,0.06726457399103139,0.18385650224215247,0.11659192825112108,0.18834080717488788
2014-10-26 00:00:00+00:00,0.5217391304347826,0.714975845410628,0.5458937198067633,0.5652173913043478,0.5700483091787439,0.5990338164251208,0.6714975845410628,0.5942028985507246,0.642512077294686
2014-11-09 00:00:00+00:00,0.2535211267605634,0.647887323943662,0.28169014084507044,0.38028169014084506,0.36619718309859156,0.4084507042253521,0.4225352112676056,0.3380281690140845,0.4507042253521127
2014-11-23 00:00:00+00:00,0.16037735849056603,0.3018867924528302,0.11320754716981132,0.10377358490566038,0.1792452830188679,0.16037735849056603,0.0660377358490566,0.1320754716981132,0.20754716981132076
2014-12-07 00:00:00+00:00,0.325,0.7,0.15,0.025,0.125,0.275,0.325,0.375,0.525
2014-12-21 00:00:00+00:00,0.07692307692307693,0.5128205128205128,0.4358974358974359,0.38461538461538464,0.41025641025641024,0.5641025641025641,0.3333333333333333,0.10256410256410256,0.3076923076923077
2015-01-04 00:00:00+00:00,0.3469387755102041,0.673469387755102,0.5306122448979592,0.3469387755102041,0.5102040816326531,0.3673469387755102,0.3877551020408163,0.30612244897959184,0.5918367346938775
2015-01-18 00:00:00+00:00,0.19607843137254902,0.5784313725490197,0.28431372549019607,0.3235294117647059,0.29411764705882354,0.30392156862745096,0.35294117647058826,0.29411764705882354,0.43137254901960786
2015-02-01 00:00:00+00:00,0.39285714285714285,0.65,0.30714285714285716,0.32142857142857145,0.4142857142857143,0.2785714285714286,0.21428571428571427,0.30714285714285716,0.40714285714285714
2015-02-15 00:00:00+00:00,0.38593481989708406,0.6569468267581475,0.47855917667238423,0.44596912521440824,0.444253859348199,0.4528301886792453,0.5128644939965694,0.41852487135506006,0.45969125214408235
2015-03-01 00:00:00+00:00,0.3464052287581699,0.5751633986928104,0.17647058823529413,0.33986928104575165,0.3006535947712418,0.1503267973856209,0.24183006535947713,0.3137254901960784,0.16339869281045752
2015-03-15 00:00:00+00:00,0.6036789297658863,0.725752508361204,0.6036789297658863,0.02508361204013378,0.5367892976588629,0.6153846153846154,0.6270903010033445,0.6889632107023411,0.6688963210702341
2015-03-29 00:00:00+00:00,0.07514450867052024,0.3583815028901734,0.1791907514450867,0.046242774566473986,0.011560693641618497,0.06936416184971098,0.1676300578034682,0.09826589595375723,0.17341040462427745
2015-04-12 00:00:00+00:00,0.1437908496732026,0.24183006535947713,-0.2549019607843137,-0.0392156862745098,-0.24836601307189543,-0.1568627450980392,-0.09803921568627451,-0.1503267973856209,0.0457516339869281
2015-04-26 00:00:00+00:00,-0.20717131474103587,0.7051792828685259,-0.3187250996015936,0.10756972111553785,0.1394422310756972,0.2589641434262948,0.24701195219123506,-0.24701195219123506,0.24701195219123506
2015-05-10 00:00:00+00:00,0.43820224719101125,0.5168539325842697,0.12359550561797752,0.3146067415730337,0.07865168539325842,0.16853932584269662,0.14606741573033707,0.42696629213483145,0.4606741573033708
2015-05-24 00:00:00+00:00,0.09523809523809523,0.7222222222222222,0.5476190476190477,0.15079365079365079,0.5873015873015873,0.09523809523809523,0.0873015873015873,0.11904761904761904,0.15873015873015872
2015-06-07 00:00:00+00:00,0.20168067226890757,0.3697478991596639,0.25210084033613445,0.2773109243697479,0.16806722689075632,0.11764705882352941,0.12605042016806722,0.19327731092436976,0.3025210084033613
2015-06-21 00:00:00+00:00,0.2920353982300885,0.49557522123893805,0.1415929203539823,0.20353982300884957,0.20353982300884957,0.2831858407079646,0.3185840707964602,0.17699115044247787,0.39823008849557523
2015-07-05 00:00:00+00:00,0.362962962962963,0.32098765432098764,0.562962962962963,0.28888888888888886,0.5506172839506173,0.5209876543209877,0.14814814814814814,0.45185185185185184,0.16049382716049382
2015-07-19 00:00:00+00:00,0.10810810810810811,0.6486486486486487,0.09652509652509653,0.49034749034749037,0.10424710424710425,0.13127413127413126,0.525096525096525,0.525096525096525,0.5057915057915058
2015-08-02 00:00:00+00:00,-0.014705882352941176,0.49264705882352944,0.19117647058823528,-0.029411764705882353,0.1323529411764706,0.25,0.3088235294117647,-0.10294117647058823,0.11029411764705882
2015-08-16 00:00:00+00:00,0.4666666666666667,0.6074074074074074,-0.14074074074074075,0.13333333333333333,0.25925925925925924,-0.1259259259259259,-0.11851851851851852,0.43703703703703706,0.42962962962962964
2015-08-30 00:00:00+00:00,0.8141176470588235,0.9129411764705883,0.8376470588235294,0.8211764705882353,0.8352941176470589,0.8352941176470589,0.8564705882352941,0.84,0.8682352941176471
2015-09-13 00:00:00+00:00,0.5320197044334976,0.7339901477832512,0.4433497536945813,0.5763546798029556,0.43842364532019706,0.4975369458128079,0.47783251231527096,0.6059113300492611,0.20689655172413793
2015-09-27 00:00:00+00:00,0.24161073825503357,0.46308724832214765,-0.3691275167785235,0.22818791946308725,0.087248322147651,0.06040268456375839,0.020134228187919462,0.20134228187919462,0.15436241610738255
2015-10-11 00:00:00+00:00,0.2535211267605634,0.5492957746478874,0.2605633802816901,0.22535211267605634,0.21830985915492956,0.21830985915492956,0.16901408450704225,0.21830985915492956,0.3732394366197183
2015-10-25 00:00:00+00:00,0.07857142857142857,0.25,-0.20714285714285716,-0.04285714285714286,-0.007142857142857143,-0.16428571428571428,-0.07857142857142857,0.15,0.16428571428571428
2015-11-08 00:00:00+00:00,0.36,0.616,0.352,0.24,0.44,0.376,0.472,0.344,0.44
2015-11-22 00:00:00+00:00,0.078125,0.625,0.28125,0.171875,0.15625,0.3125,0.25,0.15625,0.375
2015-12-06 00:00:00+00:00,0.4823529411764706,0.6588235294117647,0.5294117647058824,0.49411764705882355,0.5352941176470588,0.1588235294117647,0.15294117647058825,0.4588235294117647,0.5
2015-12-20 00:00:00+00:00,0.36470588235294116,0.6,0.4588235294117647,0.10588235294117647,0.18823529411764706,0.5411764705882353,0.4235294117647059,0.3058823529411765,0.5294117647058824
2016-01-03 00:00:00+00:00,0.09090909090909091,0.42424242424242425,0.09090909090909091,0.21212121212121213,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.22727272727272727,0.2727272727272727
2016-01-17 00:00:00+00:00,0.13559322033898305,0.6186440677966102,0.4406779661016949,0.2966101694915254,0.22033898305084745,0.2033898305084746,0.4830508474576271,0.2457627118644068,0.6016949152542372
2016-01-31 00:00:00+00:00,0.36046511627906974,0.19767441860465115,0.3023255813953488,0.2558139534883721,0.2558139534883721,0.03488372093023256,0.20930232558139536,0.2441860465116279,0.06976744186046512
2016-02-14 00:00:00+00:00,0.24390243902439024,0.524390243902439,0.10365853658536585,0.1402439024390244,0.11585365853658537,0.054878048780487805,0.11585365853658537,0.29878048780487804,0.3170731707317073
2016-02-28 00:00:00+00:00,0.49606299212598426,0.6692913385826772,0.5511811023622047,0.5669291338582677,0.5354330708661418,-0.047244094488188976,0.5039370078740157,0.5196850393700787,0.5590551181102362
2016-03-13 00:00:00+00:00,0.24242424242424243,0.6818181818181818,0.22727272727272727,0.24242424242424243,0.13636363636363635,0.30303030303030304,0.4090909090909091,0.30303030303030304,0.3787878787878788
2016-03-27 00:00:00+00:00,0.23008849557522124,0.5663716814159292,0.25663716814159293,0.2743362831858407,0.23893805309734514,0.3274336283185841,0.37168141592920356,0.1415929203539823,0.2743362831858407
2016-04-10 00:00:00+00:00,0.1557377049180328,0.4139344262295082,0.02459016393442623,0.09016393442622951,0.10655737704918032,0.020491803278688523,0.09016393442622951,0.045081967213114756,0.2786885245901639
2016-04-24 00:00:00+00:00,0.11913357400722022,0.49458483754512633,0.1263537906137184,0.11913357400722022,0.11552346570397112,0.06498194945848375,0.11552346570397112,0.06498194945848375,0.1552346570397112
2016-05-08 00:00:00+00:00,-0.039634146341463415,0.5426829268292683,-0.012195121951219513,-0.039634146341463415,-0.018292682926829267,-0.018292682926829267,-0.04878048780487805,-0.03353658536585366,-0.039634146341463415
2016-05-22 00:00:00+00:00,0.138801261829653,0.4069400630914827,0.17350157728706625,0.15457413249211358,0.24290220820189273,0.19242902208201892,0.14511041009463724,0.15141955835962145,0.26813880126182965
2016-06-05 00:00:00+00:00,-0.22380952380952382,0.11904761904761904,-0.15714285714285714,0.19047619047619047,-0.02857142857142857,-0.09523809523809523,-0.0761904761904762,0.03333333333333333,0.0761904761904762
2016-06-19 00:00:00+00:00,0.029411764705882353,0.36764705882352944,0.10294117647058823,0.11029411764705882,0.11029411764705882,0.022058823529411766,0.09558823529411764,0.058823529411764705,0.16911764705882354
2016-07-03 00:00:00+00:00,0.2903225806451613,0.4967741935483871,0.13548387096774195,0.14193548387096774,0.2967741935483871,0.24516129032258063,0.3161290322580645,0.2645161290322581,0.3741935483870968
2016-07-17 00:00:00+00:00,0.10919540229885058,0.3160919540229885,0.21839080459770116,0.14367816091954022,0.09770114942528736,0.20689655172413793,0.1781609195402299,0.13218390804597702,0.19540229885057472
2016-07-31 00:00:00+00:00,0.027586206896551724,0.45517241379310347,0.027586206896551724,0.027586206896551724,0.05517241379310345,0.07586206896551724,0.12413793103448276,0.19310344827586207,0.21379310344827587
2016-08-14 00:00:00+00:00,-0.08064516129032258,0.25806451612903225,-0.04838709677419355,0.07258064516129033,-0.04032258064516129,0.056451612903225805,0.04032258064516129,0.07258064516129033,0.08064516129032258
2016-08-28 00:00:00+00:00,0.06,0.34,0.08,0.06,0.1,-0.01,0.14,0.1,0.22
2016-09-11 00:00:00+00:00,0.24401913875598086,0.5598086124401914,0.24880382775119617,0.2679425837320574,0.18181818181818182,0.17703349282296652,0.18660287081339713,0.1722488038277512,0.13875598086124402
2016-09-25 00:00:00+00:00,0.12568306010928962,0.4426229508196721,0.04918032786885246,0.13114754098360656,0.10382513661202186,0.08743169398907104,0.16393442622950818,0.21311475409836064,0.33879781420765026
2016-10-09 00:00:00+00:00,0.21333333333333335,0.47555555555555556,0.29333333333333333,0.37777777777777777,0.38666666666666666,0.3111111111111111,0.41333333333333333,0.2,0.28444444444444444
2016-10-23 00:00:00+00:00,0.0,0.5258620689655172,0.07758620689655173,-0.05172413793103448,0.09913793103448276,-0.008620689655172414,0.02586206896551724,0.008620689655172414,0.21982758620689655
2016-11-06 00:00:00+00:00,0.2028301886792453,0.3915094339622642,0.1509433962264151,0.0660377358490566,0.16037735849056603,0.16037735849056603,0.35377358490566035,0.2028301886792453,0.27358490566037735
2016-11-20 00:00:00+00:00,0.31746031746031744,0.2261904761904762,0.27380952380952384,0.003968253968253968,0.23412698412698413,0.031746031746031744,0.27380952380952384,0.32142857142857145,0.36507936507936506
2016-12-04 00:00:00+00:00,0.23507462686567165,0.5,0.1828358208955224,0.2126865671641791,0.17537313432835822,0.1791044776119403,0.19402985074626866,0.16791044776119404,0.17537313432835822
2016-12-18 00:00:00+00:00,0.03508771929824561,0.4093567251461988,0.14035087719298245,0.15204678362573099,0.08187134502923976,0.06432748538011696,0.16374269005847952,0.12280701754385964,0.23976608187134502
2017-01-01 00:00:00+00:00,0.1889763779527559,0.5354330708661418,0.25196850393700787,0.2125984251968504,0.10236220472440945,0.023622047244094488,0.3228346456692913,0.11023622047244094,0.25196850393700787
2017-01-15 00:00:00+00:00,0.13404255319148936,0.5574468085106383,0.1595744680851064,0.14042553191489363,0.1127659574468085,0.1127659574468085,0.1595744680851064,0.16808510638297872,0.4085106382978723
2017-01-29 00:00:00+00:00,0.12962962962962962,0.42592592592592593,0.10052910052910052,0.07407407407407407,0.11904761904761904,0.1746031746031746,0.10052910052910052,0.13756613756613756,0.34656084656084657
2017-02-12 00:00:00+00:00,0.021352313167259787,0.21352313167259787,0.0,0.060498220640569395,0.03914590747330961,0.3096085409252669,0.05338078291814947,0.05338078291814947,0.07295373665480427
2017-02-26 00:00:00+00:00,0.3972602739726027,0.43052837573385516,0.30332681017612523,0.40313111545988256,0.3542074363992172,0.299412915851272,0.40117416829745595,-0.011741682974559686,0.4794520547945205
2017-03-12 00:00:00+00:00,0.04811715481171548,0.303347280334728,0.09623430962343096,-0.04602510460251046,0.1192468619246862,0.08577405857740586,0.12552301255230125,-0.029288702928870293,0.12761506276150628
2017-03-26 00:00:00+00:00,0.027777777777777776,0.5404040404040404,-0.017676767676767676,0.06818181818181818,-0.15151515151515152,0.4166666666666667,0.31313131313131315,0.3005050505050505,0.06818181818181818
2017-04-09 00:00:00+00:00,0.1173974540311174,0.22065063649222066,-0.4214992927864215,0.13437057991513437,0.12871287128712872,-0.4045261669024045,-0.38189533239038187,0.14992927864214992,0.17114568599717114
2017-04-23 00:00:00+00:00,0.08146067415730338,0.34269662921348315,-0.019662921348314606,0.10674157303370786,0.047752808988764044,-0.008426966292134831,-0.10112359550561797,0.025280898876404494,0.11797752808988764
2017-05-07 00:00:00+00:00,0.25413223140495866,0.4090909090909091,0.15082644628099173,0.22933884297520662,-0.028925619834710745,0.0640495867768595,0.1446280991735537,0.16322314049586778,0.22933884297520662
2017-05-21 00:00:00+00:00,0.20192307692307693,0.39663461538461536,0.1971153846153846,0.22355769230769232,0.22115384615384615,0.18509615384615385,0.14903846153846154,0.14903846153846154,0.2692307692307692
2017-06-04 00:00:00+00:00,0.18382352941176472,0.5698529411764706,0.1875,0.17279411764705882,0.14705882352941177,0.19852941176470587,0.20955882352941177,0.1875,0.4411764705882353
2017-06-18 00:00:00+00:00,-0.23903508771929824,0.20614035087719298,-0.25877192982456143,0.11842105263157894,-0.3267543859649123,-0.24561403508771928,-0.24780701754385964,-0.27631578947368424,-0.008771929824561403
2017-07-02 00:00:00+00:00,0.18356687898089172,0.4373248407643312,0.1721868365180467,0.18777070063694268,0.18602972399150744,0.2159235668789809,0.21690021231422504,0.19295116772823778,0.30280254777070065
2017-07-16 00:00:00+00:00,0.1900386565395598,0.48254628100778957,0.16501874550787698,0.1839196565589852,0.17593581848909265,0.19091279939392763,0.210590726315585,0.20967773266768974,0.3358262592513452
2017-07-30 00:00:00+00:00,0.19701293072310916,0.481651376146789,0.16797298273495628,0.17279491439716824,0.18224012136097667,0.19439427869681428,0.21649931373257242,0.22023766524597269,0.32218449758000434
2017-08-13 00:00:00+00:00,0.23167020523708423,0.4857926397735315,0.2168966737438075,0.20444090587402688,0.23336871903750886,0.23027246992215145,0.24297593772116066,0.2493099787685775,0.33455414012738854
2017-08-27 00:00:00+00:00,0.19394765539803707,0.47260996001454014,0.1736822973464195,0.21403126135950565,0.18849509269356599,0.20136314067611777,0.2039258451472192,0.2103053435114504,0.31008724100327156
2017-09-10 00:00:00+00:00,0.21524967531856426,0.4513542509740443,0.18135105121496733,0.23868320502926837,0.19936381260705077,0.19650285155000094,0.19076210732368387,0.23484349413691205,0.33603116941783207
2017-09-24 00:00:00+00:00,0.2275711159737418,0.4803376055017193,0.1958111909971866,0.24370115661144107,0.22775867458580806,0.22719599874960925,0.24976555173491716,0.24263832447639888,0.33491716161300406
2017-10-08 00:00:00+00:00,0.30372608257804634,0.5441375341677457,0.27308300963890086,0.3160408574305855,0.29280679038987195,0.3028772838440512,0.3000719320961013,0.3142569414472738,0.4295353186591857
2017-10-22 00:00:00+00:00,0.2670371366257357,0.5175674464461772,0.2301544620716441,0.27210122195333275,0.26376564787427925,0.25453377550715545,0.2534880941710735,0.27323653311822177,0.38487048489737385
2017-11-05 00:00:00+00:00,0.25254439060377926,0.5072181888298318,0.21679716973223118,0.2629063898995657,0.2368001877902785,0.23757146929125936,0.2783320199191831,0.25299709931087677,0.358025519357489
2017-11-19 00:00:00+00:00,0.2276547360094918,0.5007085887548612,0.19774569903104608,0.24919253839562322,0.2212115219827302,0.22048645441961637,0.23172500164788082,0.24148045613341243,0.3505536879572869
2017-12-03 00:00:00+00:00,0.257658789353851,0.5201224778205229,0.22922195179398602,0.26971814398995053,0.2530109130878543,0.23021119572897858,0.23211117217555155,0.263138886708016,0.36853262149642774
2017-12-17 00:00:00+00:00,0.24183222502168436,0.5254016769237123,0.2127958366031969,0.2462310520011565,0.23563669406468135,0.257506918342902,0.25637107100078477,0.26777084796167033,0.3759654702407996
2017-12-31 00:00:00+00:00,0.2755509730635391,0.5089057868281995,0.22337930145637325,0.2970485887356618,0.28547493233664134,0.25980152081453795,0.26817888903209175,0.28256218584869186,0.393736306225029
2018-01-14 00:00:00+00:00,0.27555334034815676,0.5111406472097617,0.2968193313765668,0.2884384633844677,0.305477100293515,0.2819405216813424,0.31478097136844435,0.26872311753521255,0.40278008528548487
2018-01-28 00:00:00+00:00,0.3408388060738733,0.5537023524097432,0.28128148997532926,0.3490392299940929,0.3249591716181938,0.29785607561068833,0.28975989436742067,0.3344800027798047,0.4471663365648563
2018-02-11 00:00:00+00:00,0.3202759848653461,0.5495400252244231,0.31608427924920246,0.3444617553230952,0.3273981749387937,0.34371986052377773,0.3242451220416945,0.3205171006751243,0.4330810891015654
2018-02-25 00:00:00+00:00,0.32999105071868207,0.5643526382116049,0.3134622760396691,0.36721275546545395,0.3497707888152247,0.3267218234617281,0.2991251620915749,0.3184117765236608,0.46222124815078625
2018-03-11 00:00:00+00:00,0.2903813796971397,0.525168255748738,0.25620443073471677,0.3129206393718452,0.2930454290521593,0.2772013460459899,0.26472237801458215,0.3078028603477285,0.404339596186203
2018-03-25 00:00:00+00:00,0.27032390938026585,0.5140984834300693,0.22763527429320352,0.27770080509267925,0.2561692566935031,0.2402920801348062,0.2398427260812582,0.29417712038944016,0.38490919303501214
2018-04-08 00:00:00+00:00,0.27150154928397957,0.5400720207687798,0.2268654216564777,0.24294447701197555,0.23448622393434385,0.22728414705636044,0.21916087429863496,0.26480194288585546,0.42224269324177205
2018-04-22 00:00:00+00:00,0.28818620747397505,0.5099773938768106,0.23125226758951745,0.2973123831319249,0.2827160838380174,0.2522396807233959,0.24383913371103236,0.30144288465295416,0.3867879768915185
2018-05-06 00:00:00+00:00,0.3534602463605823,0.5800223964165734,0.2993952967525196,0.35704367301231804,0.3301231802911534,0.2981410974244121,0.28584546472564387,0.3924300111982083,0.46132138857782756
2018-05-20 00:00:00+00:00,0.27459591614977136,0.5414044460542401,0.23953004029519626,0.2791008285416761,0.2617603114954498,0.2769049667225065,0.25582922080862047,0.33988318920632044,0.42721963145741837
2018-06-03 00:00:00+00:00,0.28497449827057236,0.5228538487092803,0.24081058370625133,0.2870068200027358,0.2730346080941121,0.26967346061399566,0.24126003947394134,0.30738866198972115,0.3879389521818146
2018-06-17 00:00:00+00:00,0.4404579958225075,0.6293112231901778,0.358309134443935,0.4599444699169596,0.4342936471547201,0.3397778796678384,0.2900810025981965,0.4757119567986143,0.5150797289724387
2018-07-01 00:00:00+00:00,0.30417196952527065,0.5568088704475322,0.24688366254641816,0.3156261441099043,0.2911138618176746,0.26824038075977613,0.26044735786886103,0.3540682368939486,0.4293136212277062
2018-07-15 00:00:00+00:00,0.36813934781263535,0.5658065713755337,0.30850504300476456,0.36812387847286676,0.3540313099436916,0.3025184085143246,0.2832126724831384,0.3864086380793268,0.4434905018253821
2018-07-29 00:00:00+00:00,0.2664032777290021,0.45497512437810944,0.25636523266022826,0.30194615159496635,0.2914105940883816,0.2508925958443079,0.23137254901960785,0.28912788996195493,0.3404741000877963
2018-08-12 00:00:00+00:00,0.338688863079107,0.5425054845786553,0.27234159246354367,0.33272035101303393,0.32304168279778034,0.2784714156665376,0.24661246612466126,0.35010969157310623,0.42668408826945414
2018-08-26 00:00:00+00:00,0.409407425464489,0.597651323250416,0.319795232694937,0.41508834034615427,0.4037265105828237,0.3107439242827315,0.2655827707178514,0.43775900626384456,0.4705090566077731
2018-09-09 00:00:00+00:00,0.40806782920326906,0.6206022464053145,0.38245706044316247,0.4394257244001573,0.4371858747432367,0.3826100257855863,0.36404658887286395,0.4366614221406407,0.48999169616712557
2018-09-23 00:00:00+00:00,0.4632817887490211,0.6294984630129621,0.4952546255712566,0.4668115992846874,0.5214126255011279,0.28278223874142383,0.4518332807368187,0.501694776581694,0.6066072910457356
2018-10-07 00:00:00+00:00,0.411476682390876,0.7045988336219422,0.3827202882108238,0.4277980135745706,0.4258324874106805,0.37868473955534326,0.37214127903505106,0.42876833661750363,0.5862044943372943
2018-10-21 00:00:00+00:00,0.5412087912087912,0.7277680302890387,0.5119955674577523,0.5354372518238064,0.5336827038507711,0.5053375196232339,0.48275002308615755,0.5544510111737002,0.6174762212577338
2018-11-04 00:00:00+00:00,0.566274809090115,0.7277608948512949,0.48401230282606394,0.5591533301764049,0.567433371185825,0.4694015475079421,0.44900717664853734,0.578481088312775,0.6333380840509215
2018-11-18 00:00:00+00:00,0.45439120794369997,0.6599890741990424,0.4165750827468749,0.4531508081879238,0.4636909926411517,0.40654905363282884,0.3784440374048009,0.4907676981908159,0.5200359908737427
2018-12-02 00:00:00+00:00,0.6454711040426401,0.7764593049496014,0.5974634099163962,0.6161103827720347,0.6351818220894496,0.5991344107975671,0.5389542006060737,0.6301473274731888,0.6019659782071396
2018-12-16 00:00:00+00:00,0.5336954445674158,0.8072882735091038,0.39229414735101503,0.34808204017236916,0.3228205953380795,0.24485679076302383,0.05806600157507921,0.16061360062584543,0.09060891725078034
2018-12-30 00:00:00+00:00,0.3577432420786533,0.6202809456780902,0.37887449369452186,0.37335325040935335,0.4129901467926805,0.3244664042974922,0.32177759903478786,0.3693717503088104,0.5145557438740628
2019-01-13 00:00:00+00:00,0.40722000042772516,0.665788404371351,0.3886225111743194,0.4103637802348211,0.4343805470604589,0.34490472422421353,0.3295151735494771,0.40152270151200836,0.48520284864945784
2019-01-27 00:00:00+00:00,0.4337125646537962,0.7235079074519487,0.5677747387241651,0.6091212405014793,0.5927076903429046,0.5325823205125476,0.3792623613801324,0.4307246546476235,0.6107016666311913
2019-02-10 00:00:00+00:00,0.6580128031876694,0.7702885736569395,0.6132387122680484,0.6069961930207955,0.616125221044178,0.543899180688654,0.43047591101089583,0.6615757650638229,0.6940887574421424
2019-02-24 00:00:00+00:00,0.5165553614725453,0.7142694590410201,0.5270310020372664,0.49415874699040196,0.48739933204778557,0.5326259189184936,0.40981737232586096,0.5278904548684371,0.5474375595413185
2019-03-10 00:00:00+00:00,0.4316805062585558,0.5678245882960498,0.31153939160443633,0.4769740886772192,0.4522575065782463,0.3484749124949792,0.25865213577828233,0.4567300992679908,0.38507024993237315
2019-03-24 00:00:00+00:00,0.4298567260866866,0.5375508568784457,0.4378617821491651,0.4340110488508179,0.4188496329276069,0.2935495702911186,0.1816537161494924,0.390376552510256,0.30323057563497036
2019-04-07 00:00:00+00:00,0.4746196058867548,0.6235432083367978,0.429531817299964,0.4871140628031374,0.4801419029406059,0.3781768797982318,0.32076958787173304,0.49701886034200826,0.5412440065408387
2019-04-21 00:00:00+00:00,0.5467587150276786,0.6713531536537927,0.5056917519823882,0.5529206830957317,0.5415093936349841,0.4777758779148054,0.37255006732639406,0.5543398807361019,0.5772436787996665
2019-05-05 00:00:00+00:00,0.4364551014280522,0.7352177371351514,0.539672037884734,0.5403252229520804,0.5911251112785044,0.49140798255363755,0.4053771880382851,0.5460100400865997,0.6182870748370988
2019-05-19 00:00:00+00:00,0.456720655559587,0.6419880126020346,0.4336797108431824,0.43368565894008876,0.49291284253603057,0.30265899758705533,0.24653077247934524,0.45858042719231984,0.5113340986551352
2019-06-02 00:00:00+00:00,0.42585253695819203,0.6516455710827782,0.33048913640013633,0.4305434399570193,0.35118514624410024,0.32511655045320365,0.28355411002824943,0.5139976083327075,0.5641099704796622
2019-06-16 00:00:00+00:00,0.4857998378286321,0.6582454481445613,0.3819186550452326,0.45035853090025446,0.4588839661321112,0.367801103680375,0.34113179346789996,0.5454016283225431,0.545312662838609
2019-06-30 00:00:00+00:00,0.5274800529593593,0.5050555777860732,0.3933011244464377,0.4346131845171755,0.4188005725626475,0.356447103751467,0.35709969626249793,0.5563821130569528,0.38055811430305536
2019-07-14 00:00:00+00:00,0.3334374176676652,0.5747406836389184,0.27639757613606425,0.33856519745123487,0.36382353802168205,0.29136620446716954,0.25866746030971594,0.3682292327358242,0.42825499360857133
2019-07-28 00:00:00+00:00,0.4099479591440444,0.6531321604722513,0.35347003767136587,0.3830974018408482,0.403782671171696,0.35109130451668025,0.3309546001786477,0.43663831605110875,0.5075100003883646
2019-08-11 00:00:00+00:00,0.45858034655657615,0.6708522015723136,0.35983695936840804,0.4543995733516183,0.4151298277692861,0.28978281883157386,0.2800213324190868,0.511973296382536,0.5566190020427696
2019-08-25 00:00:00+00:00,0.4540256344549312,0.6500475596884949,0.4486941716579003,0.4620217428128407,0.5502330207568723,0.458581809179237,0.37649465550715133,0.48160591043142503,0.5464043572492693
2019-09-08 00:00:00+00:00,0.41066658612867285,0.6251291963650519,0.34197438891797205,0.4197405334299789,0.4268983476288272,0.32241707942388487,0.30989677713794817,0.4413884750130874,0.486875662760574
2019-09-22 00:00:00+00:00,0.4494419774611564,0.6555001619430747,0.3178231218387047,0.4208158903993486,0.41742870720994785,0.3027427405611403,0.3283660700502175,0.4813644385115767,0.5118006556424297
2019-10-06 00:00:00+00:00,0.3254019527774053,0.6923369942830674,0.2849689774126309,0.34992442434511256,0.3976681253580701,0.26667540256225847,0.40126711118154,0.4995825054548557,0.5766452941965211
2019-10-20 00:00:00+00:00,0.4713536868648553,0.6646977858218903,0.3460750631306289,0.3772122814813209,0.3899214976499872,0.336198145278118,0.3565733525525005,0.4254877947450751,0.4974007160223549
2019-11-03 00:00:00+00:00,0.397596905604477,0.6055435766603572,0.3023356102378405,0.3732038515348531,0.3405151839354786,0.28566537733519876,0.29392148794337913,0.393037610073245,0.4616706443914081
2019-11-17 00:00:00+00:00,0.37178898925497017,0.6028756137815794,0.29071503413892524,0.35416138774559824,0.33800960135870867,0.2776792379178337,0.29389608344005314,0.3807397566103506,0.4683709877346409
2019-12-01 00:00:00+00:00,0.37341768858966823,0.6509913997180065,0.2856381013823926,0.3603585792105222,0.34485674000926103,0.2887259824248321,0.2555813384806689,0.41516781735977065,0.4993288346175658
2019-12-15 00:00:00+00:00,0.6281612742891577,0.7659443759411063,0.6267449413013549,0.634131572349544,0.6461542747304788,0.5959433642746865,0.5846493549526935,0.6430899518065577,0.7034556472245885
2019-12-29 00:00:00+00:00,0.37839186089128396,0.6326575628826236,0.2782819096227721,0.36492622405625164,0.3383003705764976,0.2756756573321207,0.2949374906677164,0.4181066663046872,0.47579714669671097
2020-01-12 00:00:00+00:00,0.38862663561270594,0.6165817441974604,0.25785793110423005,0.3733435656728804,0.31600677000139804,0.24084666660717632,0.2626825981813801,0.4334436879255419,0.5028986671187933
2020-01-26 00:00:00+00:00,0.5173081463990555,0.644576303461934,0.3541348973607038,0.43959172792017365,0.4062870853486689,0.43188787751837604,0.38388544007312336,0.476186921582816,0.5341006207868378
2020-02-09 00:00:00+00:00,0.49334293075400115,0.687582652205606,0.48563202210856143,0.48178189404995425,0.48540679722608165,0.470815877136783,0.3982736817115874,0.4900239073169173,0.5732262399162407
